

"3001";"2014-03-01 13:38:31.964763";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:32.014689";"PG:FAN OFF"
"3001";"2014-03-01 13:38:32.014836";"PG:FAN OFF"
"3001";"2014-03-01 13:38:32.064811";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:32.064955";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:32.365492";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:32.365637";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:34.088676";"CO2 ppm: 191"
"3002";"2014-03-01 13:38:34.088823";"CO2 ppm: 191"
"3003";"2014-03-01 13:38:34.331669";"Soil Moisture: 41.26"
"3003";"2014-03-01 13:38:34.331812";"Soil Moisture: 41.26"
"3009";"2014-03-01 13:38:36.582094";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:36.604242";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:36.876233";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:36.876377";"raw = 6629 Temperature °C: 26.49"
"3009";"2014-03-01 13:38:37.026540";"Humidity: 31.84"
"3009";"2014-03-01 13:38:37.026687";"Humidity: 31.84"
"3001";"2014-03-01 13:38:37.227026";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:37.227171";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:37.227342";"PG:FAN OFF"
"3001";"2014-03-01 13:38:37.227481";"PG:FAN OFF"
"3001";"2014-03-01 13:38:37.327269";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:37.327440";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:37.678093";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:37.678237";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:39.089174";"CO2 ppm: 194"
"3002";"2014-03-01 13:38:39.089320";"CO2 ppm: 194"
"3003";"2014-03-01 13:38:39.381291";"Soil Moisture: 41.7"
"3003";"2014-03-01 13:38:39.381434";"Soil Moisture: 41.7"
"3009";"2014-03-01 13:38:41.894592";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:41.898777";"Light_Sensor_ADC: 102"
"3009";"2014-03-01 13:38:42.188737";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:42.188909";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:42.339099";"Humidity: 31.84"
